customer_id,customer_name,gender,age_group,city,region_id,customer_segment,registration_date
CUS10277,Eko Setiawan,Male,45-54,Bandung,REG003,New,2023-10-09
CUS10278,Gunawan Santoso,Male,25-34,Pasuruan,REG005,New,2023-09-19
CUS10279,Iman Hidayat,Female,35-44,Semarang,REG004,New,2024-02-01
CUS10280,Budi Hartono,Female,35-44,Balikpapan,REG006,Regular,2020-07-22
CUS10281,Fitri Handoko,Male,35-44,Kutai Kartanegara,REG006,Loyal,2021-02-17
CUS10282,Gunawan Setiawan,Female,35-44,Depok,REG003,Loyal,2023-08-14
CUS10283,Hana Prasetyo,Female,25-34,Tabanan,REG008,Regular,2021-10-13
CUS10284,Tono Nugroho,Male,55+,Gianyar,REG008,Regular,2022-04-18
CUS10285,Sari Saputra,Male,18-24,Medan,REG001,New,2024-04-06
CUS10286,Nadia Setiawan,Male,35-44,Denpasar,REG008,New,2023-08-19
CUS10287,Gunawan Hartono,Female,18-24,Solo,REG004,Regular,2023-06-23
CUS10288,Putri Hartono,Male,45-54,Parepare,REG007,Loyal,2023-10-25
CUS10289,Vina Purnama,Male,18-24,Bandung,REG003,Loyal,2020-08-18
CUS10290,Iman Purnama,Male,35-44,Yogyakarta,REG004,Loyal,2020-12-18
CUS10291,Siti Susanto,Male,55+,Gianyar,REG008,Loyal,2021-09-27
CUS10292,Yuni Setiawan,Male,25-34,Bontang,REG006,New,2020-04-04
CUS10293,Joko Susanto,Female,18-24,Semarang,REG004,Loyal,2022-11-12
CUS10294,Fitri Handoko,Male,35-44,Samarinda,REG006,Regular,2021-07-01
CUS10295,Joko Prasetyo,Male,18-24,Jakarta Utara,REG002,Regular,2023-02-12
CUS10296,Budi Prasetyo,Male,35-44,Surabaya,REG005,New,2022-01-24
CUS10297,Eko Saputra,Female,45-54,Salatiga,REG004,Regular,2021-11-06
CUS10298,Vina Rahayu,Male,55+,Denpasar,REG008,Loyal,2022-11-13
CUS10299,Fitri Wibowo,Female,35-44,Tabanan,REG008,New,2021-11-12
CUS10300,Omar Utama,Female,35-44,Cimahi,REG003,New,2021-10-21
CUS10301,Vina Nugroho,Female,18-24,Jakarta Selatan,REG002,Regular,2021-07-07
CUS10302,Vina Rahayu,Female,55+,Denpasar,REG008,Loyal,2023-08-09
CUS10303,Ahmad Setiawan,Male,18-24,Jakarta Timur,REG002,Regular,2020-11-29
CUS10304,Gunawan Wibowo,Male,25-34,Bekasi,REG003,Regular,2023-11-07
CUS10305,Hana Saputra,Female,45-54,Pasuruan,REG005,New,2020-03-26
CUS10306,Budi Handoko,Female,55+,Bekasi,REG003,Regular,2024-08-31
CUS10307,Dewi Wibowo,Female,35-44,Bogor,REG003,Loyal,2020-08-23
CUS10308,Omar Rahayu,Male,35-44,Bandung,REG003,New,2021-08-07
CUS10309,Eko Saputra,Female,25-34,Surabaya,REG005,New,2024-12-13
CUS10310,Fitri Suharto,Male,25-34,Semarang,REG004,Regular,2023-11-01
CUS10311,Fitri Susanto,Female,35-44,Pematangsiantar,REG001,New,2024-10-30
CUS10312,Dewi Saputra,Female,35-44,Depok,REG003,Loyal,2024-07-06
CUS10313,Udin Utama,Female,35-44,Yogyakarta,REG004,Loyal,2020-02-14
CUS10314,Made Hidayat,Male,25-34,Kutai Kartanegara,REG006,New,2022-12-15
CUS10315,Dewi Susanto,Female,45-54,Bogor,REG003,Loyal,2020-09-06
CUS10316,Rizky Susanto,Female,25-34,Bontang,REG006,Loyal,2024-04-18
CUS10317,Fitri Handoko,Male,25-34,Tebing Tinggi,REG001,Regular,2021-07-09
CUS10318,Xenia Kusuma,Female,35-44,Bekasi,REG003,Regular,2020-01-21
CUS10319,Omar Wibowo,Female,18-24,Tebing Tinggi,REG001,New,2024-08-23
CUS10320,Hana Hartono,Male,25-34,Jakarta Pusat,REG002,Loyal,2022-07-16
CUS10321,Eko Utama,Male,55+,Blitar,REG005,Regular,2023-03-05
CUS10322,Eko Purnama,Male,45-54,Gowa,REG007,Loyal,2024-04-13
CUS10323,Hana Kusuma,Female,18-24,Jakarta Pusat,REG002,Loyal,2021-09-22
CUS10324,Gunawan Prasetyo,Female,25-34,Jakarta Pusat,REG002,Regular,2023-04-27
CUS10325,Fitri Suharto,Female,45-54,Makassar,REG007,New,2022-05-01
CUS10326,Joko Saputra,Female,55+,Jakarta Utara,REG002,Regular,2023-03-01
CUS10327,Gunawan Wijaya,Female,45-54,Depok,REG003,New,2023-01-25
CUS10328,Tono Hartono,Male,55+,Cimahi,REG003,New,2023-06-08
CUS10329,Rizky Hartono,Male,45-54,Bekasi,REG003,Regular,2021-05-18
CUS10330,Lestari Suharto,Female,18-24,Jakarta Barat,REG002,New,2022-05-17
CUS10331,Kartini Hartono,Female,18-24,Bandung,REG003,Loyal,2024-07-11
CUS10332,Joko Santoso,Male,45-54,Bogor,REG003,Loyal,2020-04-30
CUS10333,Eko Saputra,Male,35-44,Cimahi,REG003,Loyal,2021-12-20
CUS10334,Udin Saputra,Male,45-54,Balikpapan,REG006,New,2020-06-13
CUS10335,Budi Hartono,Female,25-34,Depok,REG003,New,2024-04-16
CUS10336,Nadia Utama,Female,18-24,Tabanan,REG008,Loyal,2020-03-15
CUS10337,Sari Santoso,Male,35-44,Gianyar,REG008,Loyal,2023-08-17
CUS10338,Vina Hidayat,Male,45-54,Jakarta Barat,REG002,Regular,2020-12-30
CUS10339,Omar Wijaya,Male,25-34,Surabaya,REG005,Loyal,2020-07-28
CUS10340,Vina Susanto,Male,55+,Blitar,REG005,Loyal,2024-08-06
CUS10341,Zahra Utama,Female,35-44,Pasuruan,REG005,New,2020-05-05
CUS10342,Putri Saputra,Male,55+,Makassar,REG007,Regular,2022-07-11
CUS10343,Sari Purnama,Male,18-24,Medan,REG001,Loyal,2021-11-25
CUS10344,Rizky Wijaya,Female,18-24,Kediri,REG005,New,2023-11-19
CUS10345,Omar Nugroho,Male,35-44,Jakarta Barat,REG002,Regular,2024-11-25
CUS10346,Omar Nugroho,Male,35-44,Palopo,REG007,Regular,2024-04-17
CUS10347,Siti Hartono,Female,35-44,Kediri,REG005,Loyal,2024-09-21
CUS10348,Kartini Santoso,Male,45-54,Parepare,REG007,Loyal,2021-02-27
CUS10349,Dewi Rahayu,Male,25-34,Jakarta Timur,REG002,New,2023-10-15
CUS10350,Dewi Utama,Male,35-44,Samarinda,REG006,New,2021-10-22
CUS10351,Nadia Utama,Male,55+,Medan,REG001,New,2024-03-20
CUS10352,Joko Wijaya,Male,55+,Jakarta Utara,REG002,New,2022-06-06
CUS10353,Iman Saputra,Male,35-44,Blitar,REG005,New,2022-05-06
CUS10354,Dewi Nugroho,Female,45-54,Tabanan,REG008,New,2023-05-18
CUS10355,Siti Suharto,Male,18-24,Depok,REG003,Regular,2024-10-16
CUS10356,Hana Suharto,Male,45-54,Surabaya,REG005,Loyal,2024-02-09
CUS10357,Yuni Susanto,Female,45-54,Bontang,REG006,Loyal,2020-11-02
CUS10358,Zahra Setiawan,Male,18-24,Tabanan,REG008,Regular,2024-05-21
CUS10359,Zahra Prasetyo,Male,35-44,Parepare,REG007,New,2021-08-12
CUS10360,Zahra Purnama,Male,25-34,Yogyakarta,REG004,Loyal,2020-06-23
CUS10361,Siti Prasetyo,Female,55+,Jakarta Timur,REG002,Regular,2023-06-18
CUS10362,Omar Susanto,Female,45-54,Medan,REG001,New,2020-10-13
CUS10363,Lestari Kusuma,Male,55+,Surabaya,REG005,Regular,2021-07-01
CUS10364,Wahyu Prasetyo,Female,45-54,Magelang,REG004,New,2023-06-19
CUS10365,Putri Purnama,Female,35-44,Badung,REG008,Regular,2023-01-20
CUS10366,Udin Wijaya,Male,18-24,Bandung,REG003,New,2023-11-09
CUS10367,Made Suharto,Male,55+,Kediri,REG005,Loyal,2020-11-22
CUS10368,Sari Utama,Male,35-44,Jakarta Barat,REG002,Regular,2022-01-18
CUS10369,Wahyu Wijaya,Male,25-34,Binjai,REG001,Loyal,2024-08-27
CUS10370,Eko Purnama,Female,18-24,Bontang,REG006,Loyal,2023-06-21
CUS10371,Budi Setiawan,Female,18-24,Jakarta Timur,REG002,Loyal,2023-10-10
CUS10372,Udin Suharto,Female,18-24,Malang,REG005,Regular,2024-09-24
CUS10373,Budi Hidayat,Female,45-54,Medan,REG001,Loyal,2023-04-08
CUS10374,Omar Hartono,Female,55+,Jakarta Pusat,REG002,Regular,2024-04-24
CUS10375,Iman Handoko,Male,35-44,Makassar,REG007,New,2022-07-15
CUS10376,Ahmad Setiawan,Male,55+,Surabaya,REG005,New,2024-02-10
CUS10377,Fitri Prasetyo,Male,35-44,Jakarta Utara,REG002,Loyal,2023-02-26
CUS10378,Xenia Utama,Male,45-54,Jakarta Utara,REG002,New,2022-01-30
CUS10379,Sari Kusuma,Female,25-34,Samarinda,REG006,Loyal,2021-12-14
CUS10380,Siti Hartono,Female,18-24,Surabaya,REG005,New,2020-08-10
CUS10381,Kartini Prasetyo,Male,25-34,Pasuruan,REG005,New,2020-04-02
CUS10382,Vina Santoso,Female,25-34,Bandung,REG003,New,2024-09-29
CUS10383,Fitri Susanto,Female,45-54,Jakarta Utara,REG002,Regular,2020-01-10
CUS10384,Udin Suharto,Female,45-54,Badung,REG008,New,2024-04-27
CUS10385,Budi Saputra,Female,18-24,Bontang,REG006,Regular,2023-11-28
CUS10386,Sari Hidayat,Male,18-24,Magelang,REG004,Regular,2020-06-01
CUS10387,Eko Wijaya,Female,45-54,Malang,REG005,Loyal,2022-04-05
CUS10388,Dewi Setiawan,Male,25-34,Kediri,REG005,Loyal,2020-06-08
CUS10389,Siti Saputra,Male,35-44,Jakarta Selatan,REG002,Loyal,2023-02-18
CUS10390,Budi Susanto,Female,25-34,Jakarta Timur,REG002,Loyal,2024-11-06
CUS10391,Rizky Handoko,Male,55+,Jakarta Selatan,REG002,Regular,2020-07-09
CUS10392,Sari Nugroho,Male,25-34,Blitar,REG005,Regular,2021-02-25
CUS10393,Joko Saputra,Female,55+,Depok,REG003,Loyal,2020-09-02
CUS10394,Rizky Saputra,Female,35-44,Depok,REG003,Regular,2022-01-17
CUS10395,Vina Handoko,Female,55+,Pasuruan,REG005,Loyal,2023-12-22
CUS10396,Dewi Wibowo,Female,25-34,Yogyakarta,REG004,Loyal,2020-04-21
CUS10397,Eko Prasetyo,Male,55+,Solo,REG004,New,2022-09-02
CUS10398,Zahra Handoko,Male,55+,Jakarta Timur,REG002,Regular,2023-12-29
CUS10399,Putri Handoko,Female,18-24,Makassar,REG007,Regular,2024-10-04
CUS10400,Iman Rahayu,Female,18-24,Binjai,REG001,Regular,2022-11-02
CUS10401,Gunawan Nugroho,Male,55+,Gianyar,REG008,Loyal,2022-01-08
CUS10402,Xenia Susanto,Female,55+,Jakarta Utara,REG002,Loyal,2021-11-04
CUS10403,Tono Setiawan,Female,18-24,Kediri,REG005,Regular,2021-10-20
CUS10404,Putri Prasetyo,Female,18-24,Gianyar,REG008,Regular,2020-06-04
CUS10405,Made Prasetyo,Male,25-34,Samarinda,REG006,Regular,2023-02-26
CUS10406,Iman Setiawan,Female,25-34,Bontang,REG006,New,2023-07-01
CUS10407,Vina Nugroho,Male,55+,Bandung,REG003,New,2022-06-30
CUS10408,Sari Susanto,Female,25-34,Bogor,REG003,New,2020-01-27
CUS10409,Vina Setiawan,Male,55+,Makassar,REG007,New,2023-05-08
CUS10410,Sari Kusuma,Male,45-54,Balikpapan,REG006,Loyal,2023-04-18
CUS10411,Fitri Purnama,Female,25-34,Pematangsiantar,REG001,Regular,2022-01-19
CUS10412,Nadia Hidayat,Female,25-34,Bontang,REG006,Regular,2024-10-03
CUS10413,Wahyu Purnama,Male,25-34,Jakarta Barat,REG002,New,2023-03-20
CUS10414,Sari Suharto,Female,18-24,Gowa,REG007,Regular,2021-08-17
CUS10415,Putri Saputra,Male,18-24,Magelang,REG004,Regular,2021-11-10
CUS10416,Yuni Utama,Male,45-54,Parepare,REG007,Regular,2020-06-17
CUS10417,Budi Suharto,Male,35-44,Cimahi,REG003,Regular,2020-01-28
CUS10418,Joko Wijaya,Female,55+,Gianyar,REG008,Regular,2023-11-30
CUS10419,Budi Handoko,Male,35-44,Binjai,REG001,Regular,2023-10-09
CUS10420,Zahra Nugroho,Male,55+,Samarinda,REG006,New,2022-03-19
CUS10421,Tono Saputra,Female,25-34,Blitar,REG005,Loyal,2024-04-06
CUS10422,Budi Santoso,Male,55+,Kediri,REG005,New,2022-01-26
CUS10423,Xenia Setiawan,Male,45-54,Depok,REG003,Loyal,2020-08-30
CUS10424,Budi Saputra,Female,35-44,Solo,REG004,Loyal,2023-06-18
CUS10425,Rizky Handoko,Male,25-34,Bogor,REG003,Loyal,2021-01-25
CUS10426,Ahmad Santoso,Female,45-54,Semarang,REG004,Loyal,2022-08-23
CUS10427,Eko Setiawan,Male,25-34,Depok,REG003,Loyal,2022-07-21
CUS10428,Omar Setiawan,Female,55+,Solo,REG004,Loyal,2022-04-27
CUS10429,Joko Nugroho,Male,55+,Solo,REG004,Regular,2021-07-14
CUS10430,Vina Nugroho,Male,18-24,Tabanan,REG008,Loyal,2022-04-12
CUS10431,Eko Setiawan,Male,25-34,Malang,REG005,Loyal,2020-03-22
CUS10432,Fitri Hidayat,Male,18-24,Depok,REG003,Loyal,2024-11-13
CUS10433,Fitri Wijaya,Female,35-44,Balikpapan,REG006,Loyal,2020-03-11
CUS10434,Udin Hidayat,Male,35-44,Cimahi,REG003,Loyal,2021-12-30
CUS10435,Iman Santoso,Male,55+,Kediri,REG005,Loyal,2022-03-09
CUS10436,Udin Setiawan,Female,25-34,Yogyakarta,REG004,Loyal,2022-08-09
CUS10437,Siti Hidayat,Male,55+,Jakarta Selatan,REG002,Regular,2020-12-19
CUS10438,Udin Kusuma,Female,45-54,Badung,REG008,New,2021-09-08
CUS10439,Eko Saputra,Female,35-44,Denpasar,REG008,Regular,2022-09-18
CUS10440,Iman Prasetyo,Female,18-24,Tabanan,REG008,Regular,2022-07-02
CUS10441,Tono Setiawan,Male,25-34,Denpasar,REG008,New,2021-10-28
CUS10442,Kartini Saputra,Male,45-54,Kediri,REG005,Regular,2024-06-29
CUS10443,Budi Saputra,Male,18-24,Gowa,REG007,Regular,2024-02-03
CUS10444,Fitri Purnama,Female,45-54,Balikpapan,REG006,New,2021-02-19
CUS10445,Made Wibowo,Male,25-34,Gowa,REG007,New,2020-01-05
CUS10446,Made Susanto,Female,35-44,Salatiga,REG004,Regular,2023-12-22
CUS10447,Made Wijaya,Female,55+,Gianyar,REG008,Loyal,2022-09-01
CUS10448,Lestari Utama,Female,25-34,Bogor,REG003,New,2021-04-18
CUS10449,Nadia Setiawan,Male,25-34,Pasuruan,REG005,Loyal,2020-02-20
CUS10450,Fitri Wijaya,Female,45-54,Kediri,REG005,Loyal,2023-06-29
CUS10451,Putri Wibowo,Female,18-24,Surabaya,REG005,Regular,2022-11-04
CUS10452,Made Hartono,Male,45-54,Kutai Kartanegara,REG006,Loyal,2023-03-23
CUS10453,Siti Handoko,Male,35-44,Jakarta Utara,REG002,Regular,2024-04-23
CUS10454,Putri Nugroho,Female,45-54,Malang,REG005,Loyal,2020-07-12
CUS10455,Putri Kusuma,Male,45-54,Denpasar,REG008,New,2022-03-09
CUS10456,Hana Santoso,Male,55+,Bandung,REG003,Regular,2020-07-20
CUS10457,Tono Rahayu,Male,55+,Bogor,REG003,Regular,2021-01-28
CUS10458,Udin Kusuma,Female,18-24,Yogyakarta,REG004,Regular,2024-10-13
CUS10459,Omar Suharto,Male,25-34,Parepare,REG007,Regular,2021-09-03
CUS10460,Omar Rahayu,Female,18-24,Bontang,REG006,Loyal,2020-03-07
CUS10461,Iman Kusuma,Male,35-44,Jakarta Timur,REG002,Loyal,2023-08-19
CUS10462,Ahmad Kusuma,Female,35-44,Pematangsiantar,REG001,Loyal,2020-01-30
CUS10463,Made Nugroho,Male,35-44,Palopo,REG007,Regular,2024-08-02
CUS10464,Ahmad Purnama,Male,35-44,Kutai Kartanegara,REG006,Loyal,2021-08-28
CUS10465,Putri Kusuma,Male,35-44,Palopo,REG007,Loyal,2021-07-22
CUS10466,Budi Santoso,Male,55+,Samarinda,REG006,New,2020-04-24
CUS10467,Gunawan Nugroho,Male,55+,Kutai Kartanegara,REG006,Loyal,2024-08-20
CUS10468,Budi Utama,Female,25-34,Jakarta Pusat,REG002,New,2021-03-03
CUS10469,Kartini Santoso,Female,55+,Kutai Kartanegara,REG006,New,2020-09-21
CUS10470,Gunawan Saputra,Male,55+,Parepare,REG007,Regular,2021-04-01
CUS10471,Tono Hidayat,Female,25-34,Gianyar,REG008,New,2022-01-18
CUS10472,Yuni Wibowo,Female,55+,Depok,REG003,Regular,2022-08-14
CUS10473,Budi Suharto,Female,25-34,Yogyakarta,REG004,Regular,2022-04-16
CUS10474,Udin Purnama,Female,35-44,Samarinda,REG006,New,2023-12-29
CUS10475,Putri Wijaya,Male,18-24,Tabanan,REG008,New,2022-02-19
CUS10476,Xenia Nugroho,Female,45-54,Bandung,REG003,New,2020-11-24
CUS10477,Gunawan Susanto,Male,55+,Samarinda,REG006,New,2024-09-02
CUS10478,Made Suharto,Male,45-54,Bandung,REG003,Loyal,2023-08-16
CUS10479,Budi Hartono,Female,45-54,Tabanan,REG008,Regular,2022-03-28
CUS10480,Kartini Handoko,Female,55+,Balikpapan,REG006,Loyal,2021-12-25
CUS10481,Vina Suharto,Female,55+,Jakarta Selatan,REG002,Loyal,2024-07-13
CUS10482,Nadia Setiawan,Female,25-34,Tabanan,REG008,Loyal,2024-07-03
CUS10483,Lestari Saputra,Female,55+,Gowa,REG007,Loyal,2024-05-21
CUS10484,Gunawan Wibowo,Male,18-24,Semarang,REG004,Regular,2020-05-04
CUS10485,Nadia Utama,Male,18-24,Gowa,REG007,New,2022-05-25
CUS10486,Nadia Setiawan,Female,55+,Gowa,REG007,New,2021-07-11
CUS10487,Lestari Nugroho,Male,25-34,Denpasar,REG008,Loyal,2021-06-19
CUS10488,Made Nugroho,Female,35-44,Surabaya,REG005,Loyal,2024-09-14
CUS10489,Putri Hartono,Female,55+,Bekasi,REG003,Regular,2021-04-12
CUS10490,Rizky Utama,Male,35-44,Badung,REG008,Regular,2022-08-29
CUS10491,Xenia Handoko,Male,25-34,Magelang,REG004,Regular,2023-01-09
CUS10492,Omar Suharto,Female,35-44,Depok,REG003,Regular,2021-01-26
CUS10493,Gunawan Wibowo,Male,55+,Kediri,REG005,Loyal,2020-07-15
CUS10494,Ahmad Hidayat,Female,45-54,Jakarta Selatan,REG002,Regular,2022-09-17
CUS10495,Gunawan Nugroho,Female,55+,Kutai Kartanegara,REG006,Loyal,2023-02-11
CUS10496,Nadia Handoko,Male,18-24,Depok,REG003,New,2024-08-08
CUS10497,Putri Nugroho,Male,35-44,Bandung,REG003,Regular,2022-06-12
CUS10498,Lestari Susanto,Male,55+,Tebing Tinggi,REG001,Regular,2024-02-28
CUS10499,Made Suharto,Female,25-34,Semarang,REG004,New,2020-03-17
CUS10500,Made Nugroho,Male,35-44,Depok,REG003,New,2024-03-20
CUS10501,Vina Hartono,Male,55+,Pematangsiantar,REG001,Regular,2022-12-23
CUS10502,Eko Hartono,Male,25-34,Medan,REG001,New,2023-11-19
CUS10503,Joko Rahayu,Male,45-54,Jakarta Timur,REG002,Loyal,2020-01-29
CUS10504,Wahyu Rahayu,Female,55+,Yogyakarta,REG004,New,2024-09-30
CUS10505,Fitri Wijaya,Female,55+,Pasuruan,REG005,New,2020-08-19
CUS10506,Joko Utama,Female,25-34,Jakarta Barat,REG002,New,2021-03-19
CUS10507,Eko Wijaya,Male,25-34,Depok,REG003,Regular,2021-07-21
CUS10508,Udin Wijaya,Male,55+,Kutai Kartanegara,REG006,Loyal,2024-10-21
CUS10509,Sari Wibowo,Female,18-24,Tabanan,REG008,New,2021-02-04
CUS10510,Putri Handoko,Female,55+,Tabanan,REG008,Loyal,2023-02-04
CUS10511,Nadia Saputra,Female,25-34,Bogor,REG003,New,2024-02-01
CUS10512,Vina Kusuma,Female,25-34,Jakarta Timur,REG002,New,2021-07-17
CUS10513,Putri Suharto,Male,55+,Blitar,REG005,New,2024-03-26
CUS10514,Nadia Setiawan,Male,18-24,Solo,REG004,New,2020-08-03
CUS10515,Sari Prasetyo,Female,35-44,Tabanan,REG008,Loyal,2020-03-16
CUS10516,Lestari Kusuma,Female,45-54,Badung,REG008,Loyal,2021-03-23
CUS10517,Nadia Handoko,Male,18-24,Samarinda,REG006,Regular,2021-08-27
CUS10518,Fitri Hidayat,Female,35-44,Blitar,REG005,Regular,2023-08-14
CUS10519,Xenia Wijaya,Female,18-24,Balikpapan,REG006,Loyal,2022-09-22
CUS10520,Omar Setiawan,Female,18-24,Yogyakarta,REG004,Loyal,2020-05-08
CUS10521,Zahra Saputra,Female,55+,Gianyar,REG008,Loyal,2024-06-27
CUS10522,Gunawan Prasetyo,Male,35-44,Solo,REG004,Regular,2023-11-27
CUS10523,Omar Handoko,Female,55+,Depok,REG003,Loyal,2020-10-27
CUS10524,Dewi Susanto,Female,35-44,Bandung,REG003,Regular,2024-09-07
CUS10525,Ahmad Hartono,Female,18-24,Jakarta Selatan,REG002,Regular,2024-03-24
CUS10526,Budi Prasetyo,Male,18-24,Medan,REG001,Regular,2020-10-27
CUS10527,Vina Prasetyo,Female,18-24,Blitar,REG005,New,2023-11-19
CUS10528,Dewi Purnama,Female,55+,Binjai,REG001,Regular,2020-07-14
CUS10529,Wahyu Hartono,Female,35-44,Depok,REG003,New,2021-05-10
CUS10530,Eko Purnama,Male,25-34,Gowa,REG007,Loyal,2023-08-13
CUS10531,Yuni Utama,Female,18-24,Bontang,REG006,Regular,2024-01-06
CUS10532,Made Hidayat,Male,18-24,Yogyakarta,REG004,Regular,2024-11-22
CUS10533,Xenia Handoko,Female,35-44,Palopo,REG007,New,2020-05-26
CUS10534,Budi Wijaya,Male,45-54,Malang,REG005,Regular,2020-10-02
CUS10535,Lestari Wijaya,Male,25-34,Kutai Kartanegara,REG006,Loyal,2022-03-21
CUS10536,Putri Utama,Male,45-54,Kediri,REG005,New,2023-11-10
CUS10537,Joko Wijaya,Female,18-24,Denpasar,REG008,Regular,2021-07-02
CUS10538,Eko Purnama,Male,25-34,Pasuruan,REG005,New,2021-09-29
CUS10539,Zahra Hidayat,Male,35-44,Parepare,REG007,New,2023-12-19
CUS10540,Sari Utama,Female,25-34,Kutai Kartanegara,REG006,New,2021-01-23
CUS10541,Siti Prasetyo,Female,55+,Tabanan,REG008,Regular,2022-08-31
CUS10542,Eko Purnama,Female,55+,Cimahi,REG003,Regular,2020-04-28
CUS10543,Zahra Handoko,Female,18-24,Depok,REG003,New,2022-10-22
CUS10544,Eko Setiawan,Female,35-44,Palopo,REG007,Loyal,2022-03-26
CUS10545,Budi Purnama,Female,25-34,Salatiga,REG004,New,2020-04-18
CUS10546,Tono Kusuma,Male,45-54,Jakarta Timur,REG002,Loyal,2024-11-15
CUS10547,Joko Nugroho,Female,45-54,Balikpapan,REG006,Loyal,2021-05-26
CUS10548,Omar Susanto,Female,18-24,Magelang,REG004,Loyal,2023-06-20
CUS10549,Putri Susanto,Female,25-34,Gowa,REG007,Regular,2021-03-30
CUS10550,Omar Nugroho,Female,55+,Binjai,REG001,Regular,2022-07-14
CUS10551,Made Prasetyo,Male,45-54,Samarinda,REG006,Loyal,2022-06-16
CUS10552,Gunawan Kusuma,Male,35-44,Palopo,REG007,Loyal,2024-05-14
CUS10553,Nadia Prasetyo,Male,35-44,Medan,REG001,Loyal,2023-04-17
CUS10554,Putri Setiawan,Female,18-24,Jakarta Selatan,REG002,New,2024-09-27
CUS10555,Dewi Suharto,Female,35-44,Malang,REG005,Regular,2021-05-08
CUS10556,Omar Wibowo,Female,55+,Gianyar,REG008,New,2024-06-11
CUS10557,Tono Purnama,Male,25-34,Salatiga,REG004,Loyal,2021-08-13
CUS10558,Vina Hidayat,Male,18-24,Salatiga,REG004,Loyal,2024-03-02
CUS10559,Kartini Wijaya,Female,55+,Solo,REG004,New,2021-07-10
CUS10560,Siti Nugroho,Male,35-44,Balikpapan,REG006,New,2020-05-23
CUS10561,Xenia Prasetyo,Female,45-54,Tabanan,REG008,Regular,2022-04-07
CUS10562,Lestari Utama,Female,35-44,Tabanan,REG008,Loyal,2024-02-19
CUS10563,Hana Santoso,Female,55+,Denpasar,REG008,Loyal,2023-02-20
CUS10564,Lestari Kusuma,Female,35-44,Pasuruan,REG005,Regular,2024-10-26
CUS10565,Ahmad Wijaya,Female,25-34,Solo,REG004,New,2020-03-10
CUS10566,Xenia Kusuma,Female,55+,Gowa,REG007,Loyal,2020-05-23
CUS10567,Fitri Prasetyo,Female,18-24,Bontang,REG006,Loyal,2022-05-07
CUS10568,Udin Susanto,Male,35-44,Bogor,REG003,New,2024-11-11
CUS10569,Wahyu Purnama,Female,18-24,Tebing Tinggi,REG001,New,2024-08-08
CUS10570,Rizky Santoso,Female,45-54,Jakarta Barat,REG002,Loyal,2023-08-23
CUS10571,Kartini Hidayat,Male,25-34,Blitar,REG005,Loyal,2023-06-19
CUS10572,Lestari Utama,Male,45-54,Jakarta Selatan,REG002,Loyal,2021-04-23
CUS10573,Vina Setiawan,Male,45-54,Semarang,REG004,New,2023-07-29
CUS10574,Siti Wijaya,Female,45-54,Jakarta Selatan,REG002,Loyal,2022-06-11
CUS10575,Iman Santoso,Female,45-54,Binjai,REG001,Loyal,2023-06-21
CUS10576,Zahra Purnama,Male,25-34,Jakarta Pusat,REG002,Loyal,2022-01-05
CUS10577,Fitri Wibowo,Male,55+,Magelang,REG004,Loyal,2022-07-09
CUS10578,Joko Rahayu,Female,35-44,Medan,REG001,Regular,2021-11-07
CUS10579,Rizky Wibowo,Male,25-34,Bontang,REG006,Loyal,2024-09-13
CUS10580,Zahra Hartono,Male,55+,Jakarta Barat,REG002,Regular,2022-10-25
CUS10581,Budi Wibowo,Male,55+,Palopo,REG007,New,2022-09-16
CUS10582,Fitri Setiawan,Female,25-34,Bogor,REG003,New,2023-08-04
CUS10583,Dewi Setiawan,Female,45-54,Jakarta Selatan,REG002,New,2023-01-03
CUS10584,Sari Hartono,Male,45-54,Bogor,REG003,Loyal,2021-10-11
CUS10585,Ahmad Hidayat,Female,35-44,Gianyar,REG008,Regular,2023-11-21
CUS10586,Vina Hidayat,Male,18-24,Jakarta Timur,REG002,Loyal,2022-10-18
CUS10587,Siti Susanto,Female,55+,Bekasi,REG003,Loyal,2022-06-05
CUS10588,Joko Handoko,Male,35-44,Yogyakarta,REG004,New,2024-08-26
CUS10589,Zahra Kusuma,Male,45-54,Bontang,REG006,Regular,2020-09-20
CUS10590,Iman Santoso,Male,18-24,Kutai Kartanegara,REG006,New,2020-08-18
CUS10591,Sari Utama,Male,55+,Tabanan,REG008,New,2022-08-31
CUS10592,Omar Setiawan,Female,45-54,Medan,REG001,New,2024-12-11
CUS10593,Ahmad Hartono,Male,18-24,Denpasar,REG008,Loyal,2020-01-10
CUS10594,Made Suharto,Female,45-54,Kediri,REG005,New,2020-03-16
CUS10595,Gunawan Wibowo,Male,35-44,Palopo,REG007,Loyal,2023-05-01
CUS10596,Nadia Prasetyo,Female,35-44,Bekasi,REG003,New,2023-08-31
CUS10597,Hana Hidayat,Female,25-34,Makassar,REG007,Loyal,2022-12-05
CUS10598,Lestari Wibowo,Female,18-24,Kutai Kartanegara,REG006,Regular,2024-07-15
CUS10599,Kartini Wibowo,Male,35-44,Jakarta Barat,REG002,Regular,2023-06-28
CUS10600,Yuni Wijaya,Male,35-44,Depok,REG003,New,2021-01-29
CUS10601,Zahra Hidayat,Female,45-54,Kutai Kartanegara,REG006,New,2021-11-08
CUS10602,Hana Rahayu,Male,55+,Surabaya,REG005,Loyal,2021-03-20
